Date and Time,OConnell St Outside Pennys ,OConnell St Outside Clerys ,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
18/09/2020 01:00,41,30,,68,29,42,149,124,21,,35,14,12,,290,13,,4,47,,7,11,5
18/09/2020 02:00,23,15,,12,82,32,77,288,28,,38,12,4,,154,12,,19,42,,9,9,4
18/09/2020 03:00,8,15,,2,37,18,6,32,16,,20,7,2,,30,10,,6,23,,0,14,2
18/09/2020 04:00,17,13,,3,24,15,6,31,13,,0,10,7,,61,2,,5,21,,0,9,9
18/09/2020 05:00,51,61,,11,31,136,18,73,31,,10,36,15,,223,21,,4,49,,3,27,51
18/09/2020 06:00,180,301,,31,220,709,247,550,108,,35,121,84,,420,77,,28,301,,63,160,165
18/09/2020 07:00,292,397,,76,411,1515,455,792,16,,254,196,117,,718,98,,65,417,,40,272,293
18/09/2020 08:00,616,526,,99,394,2281,872,806,172,,321,400,211,,1168,177,,129,540,,66,430,482
18/09/2020 09:00,799,614,,168,445,1669,550,807,233,,66,488,200,,1645,207,,336,481,,39,366,414
18/09/2020 10:00,990,726,,237,573,1789,871,770,160,,67,578,210,,1871,231,,351,631,,55,329,429
18/09/2020 11:00,1213,815,,268,522,1682,1543,1030,144,,48,675,245,,2645,250,,617,828,,33,451,493
18/09/2020 12:00,1429,933,,391,641,2146,872,1041,261,,64,775,291,,2656,340,,900,975,,159,552,453
18/09/2020 13:00,1644,933,,387,832,2474,1427,1313,285,,60,930,346,,2664,425,,2650,962,,338,628,575
18/09/2020 14:00,1678,980,,291,813,2134,1626,1481,272,,55,782,381,,3192,397,,1433,1058,,354,547,498
18/09/2020 15:00,1818,947,,286,734,2164,3102,1601,230,,59,910,304,,3297,360,,824,1237,,226,670,528
18/09/2020 16:00,1829,871,,306,897,2687,1009,1620,234,,84,971,283,,2727,377,,854,1365,,165,658,589
18/09/2020 17:00,1715,1049,,360,957,3021,1297,1135,190,,66,939,373,,3031,330,,816,1629,,128,715,660
18/09/2020 18:00,1250,974,,410,829,2715,2508,1057,204,,135,814,298,,2729,267,,581,1589,,127,663,588
18/09/2020 19:00,1051,876,,310,683,2450,667,1402,178,,134,665,228,,2308,258,,469,1187,,103,609,425
18/09/2020 20:00,812,818,,220,744,1860,477,1447,130,,120,583,176,,1299,233,,339,1022,,74,486,305
18/09/2020 21:00,482,496,,197,583,1495,1155,1330,27,,80,279,104,,866,170,,286,1164,,110,310,201
18/09/2020 22:00,414,384,,217,435,997,1169,1557,13,,71,207,78,,612,132,,142,1024,,64,350,158
18/09/2020 23:00,337,344,,123,330,634,896,1125,104,,69,227,100,,601,173,,89,1019,,47,287,166
19/09/2020 00:00,192,173,,123,149,295,167,661,98,,53,110,53,,215,101,,64,458,,12,143,60
19/09/2020 01:00,85,49,,70,87,89,124,158,81,,36,70,70,,188,37,,24,140,,25,43,24
19/09/2020 02:00,52,30,,44,45,75,65,143,32,,50,21,7,,106,18,,11,64,,8,35,13
19/09/2020 03:00,19,25,,20,35,174,33,62,18,,26,24,3,,126,8,,8,61,,4,31,2
19/09/2020 04:00,14,14,,8,13,34,121,10,9,,12,11,3,,55,4,,14,18,,1,14,8
19/09/2020 05:00,33,28,,9,22,52,208,39,12,,8,32,15,,59,10,,6,39,,4,18,15
19/09/2020 06:00,93,110,,15,72,171,187,128,52,,60,65,29,,121,25,,15,160,,5,67,46
19/09/2020 07:00,164,221,,80,123,389,153,281,61,,64,88,34,,308,43,,35,218,,48,122,95
19/09/2020 08:00,319,237,,66,247,702,1073,323,79,,117,175,66,,601,74,,82,396,,33,167,168
19/09/2020 09:00,595,340,,109,274,872,1146,726,87,,41,296,90,,911,103,,147,511,,62,202,200
19/09/2020 10:00,838,477,,210,286,1337,814,734,35,,26,449,117,,1794,172,,272,708,,123,258,235
19/09/2020 11:00,1090,601,,263,430,1314,966,910,26,,48,647,175,,2196,151,,392,1072,,82,358,336
19/09/2020 12:00,1470,755,,397,437,1719,1378,1024,102,,46,698,216,,2673,193,,507,1350,,100,464,446
19/09/2020 13:00,1667,938,,434,463,2159,1466,1163,90,,63,825,255,,2823,255,,655,3241,,68,553,448
19/09/2020 14:00,1873,1044,,407,550,2552,1344,1001,19,,62,869,292,,3102,265,,660,2137,,128,586,470
19/09/2020 15:00,1820,966,,445,516,2366,865,1049,137,,53,858,335,,2744,281,,649,1321,,116,586,434
19/09/2020 16:00,1651,935,,422,531,2421,1134,1079,145,,72,862,344,,2765,300,,639,1410,,72,555,419
19/09/2020 17:00,1301,792,,348,602,2096,1198,1266,159,,103,821,288,,2875,250,,612,1400,,70,562,411
19/09/2020 18:00,1001,802,,343,551,1614,728,1079,150,,89,762,203,,2571,228,,427,1226,,72,426,337
19/09/2020 19:00,733,715,,225,611,1189,814,1088,132,,82,582,164,,1568,165,,283,1035,,90,388,247
19/09/2020 20:00,483,475,,172,430,967,672,884,133,,63,438,81,,1080,105,,168,886,,80,239,157
19/09/2020 21:00,395,323,,184,302,904,1370,601,124,,59,249,58,,665,79,,80,691,,147,257,115
19/09/2020 22:00,258,222,,80,279,824,1166,535,142,,41,159,50,,618,103,,114,463,,72,146,72
19/09/2020 23:00,155,164,,48,165,646,618,621,92,,68,103,39,,588,84,,64,577,,37,106,52
20/09/2020 00:00,102,99,,24,57,165,131,388,48,,388,67,13,,410,51,,27,185,,25,45,21
20/09/2020 01:00,47,44,,35,47,60,50,379,18,,1454,40,7,,47,22,,45,94,,11,25,14
20/09/2020 02:00,27,36,,12,31,35,45,173,21,,2734,24,5,,35,16,,66,25,,8,10,9
20/09/2020 03:00,27,17,,17,19,11,16,47,11,,2362,17,3,,22,7,,11,25,,0,4,4
20/09/2020 04:00,18,10,,2,13,23,9,23,8,,2772,7,1,,20,2,,5,17,,5,14,2
20/09/2020 05:00,19,16,,10,9,20,13,20,9,,1736,13,1,,18,8,,13,21,,6,11,2
20/09/2020 06:00,38,41,,8,11,62,9,53,13,,1585,31,13,,46,18,,7,42,,3,27,21
20/09/2020 07:00,66,80,,26,56,127,20,106,19,,1603,59,23,,137,38,,24,83,,12,49,38
20/09/2020 08:00,138,130,,32,136,309,64,263,40,,3346,88,30,,180,35,,38,211,,17,78,82
20/09/2020 09:00,243,197,,55,173,423,362,380,53,,2681,182,50,,776,51,,86,324,,63,115,94
20/09/2020 10:00,483,304,,101,168,731,993,813,91,,1963,334,90,,1065,120,,154,464,,32,187,193
20/09/2020 11:00,797,451,,207,315,907,730,1342,137,,1795,485,149,,1751,126,,339,656,,82,247,284
20/09/2020 12:00,1147,582,,246,328,1217,1040,1326,123,,1351,635,206,,2187,169,,503,843,,40,315,296
20/09/2020 13:00,1293,678,,347,327,1424,1192,1148,157,,1013,757,236,,2600,204,,601,990,,98,414,350
20/09/2020 14:00,1472,753,,340,450,1841,1883,1112,186,,1183,815,251,,2817,228,,611,1048,,68,440,404
20/09/2020 15:00,1509,787,,326,556,1906,1255,902,171,,1290,797,255,,2695,237,,812,1220,,87,475,389
20/09/2020 16:00,1477,712,,322,526,1853,699,1174,124,,1146,674,232,,2381,233,,861,1163,,161,414,356
20/09/2020 17:00,1118,658,,258,447,1646,773,1387,123,,1277,622,186,,1971,191,,714,969,,307,428,315
20/09/2020 18:00,889,593,,211,425,1413,1163,943,67,,1040,555,165,,1871,167,,579,918,,66,337,242
20/09/2020 19:00,634,544,,158,458,1139,763,1324,92,,765,452,102,,1094,151,,326,861,,60,286,199
20/09/2020 20:00,465,433,,131,403,935,733,897,90,,816,321,92,,760,101,,282,550,,78,185,132
20/09/2020 21:00,274,298,,212,317,901,364,782,104,,927,165,57,,642,53,,240,460,,25,175,83
20/09/2020 22:00,193,166,,241,196,608,229,880,89,,844,123,27,,600,50,,206,350,,22,111,60
20/09/2020 23:00,90,130,,39,122,366,534,869,85,,1883,75,14,,188,26,,106,242,,71,50,28
21/09/2020 00:00,25,47,,22,101,184,168,600,16,,2674,60,3,,74,20,,80,55,,16,21,9
21/09/2020 01:00,17,19,,8,80,112,80,175,8,,3366,14,7,,210,4,,3,39,,3,10,6
21/09/2020 02:00,16,13,,7,31,26,15,690,12,,3048,4,3,,40,1,,3,20,,44,3,6
21/09/2020 03:00,7,9,,4,4,9,7,149,9,,2416,11,0,,41,156,,2,6,,24,10,0
21/09/2020 04:00,10,11,,4,4,14,24,21,7,,2344,5,5,,66,35,,2,6,,3,7,11
21/09/2020 05:00,43,62,,10,30,114,35,110,51,,2211,30,8,,183,54,,17,54,,43,19,26
21/09/2020 06:00,164,289,,32,183,741,168,393,165,,2529,133,85,,700,111,,43,270,,47,163,166
21/09/2020 07:00,329,406,,68,340,788,731,653,201,,3202,224,120,,1044,133,,106,489,,104,248,272
21/09/2020 08:00,585,553,,124,411,1860,1754,1188,265,,2946,376,207,,2040,304,,268,706,,165,413,463
21/09/2020 09:00,793,503,,145,386,1551,639,1084,193,,936,424,265,,2128,185,,518,574,,88,308,422
21/09/2020 10:00,869,722,,192,402,1534,922,1107,271,,1067,552,219,,1738,168,,394,650,,43,272,307
21/09/2020 11:00,1004,692,,256,475,1830,1018,1334,219,,1148,698,249,,1397,213,,441,840,,49,402,346
21/09/2020 12:00,1185,942,,324,528,2492,1435,1426,315,,1241,866,321,,1238,260,,505,883,,251,474,386
21/09/2020 13:00,1521,911,,355,643,2679,2147,1537,306,,1145,862,376,,670,296,,597,898,,404,567,505
21/09/2020 14:00,1495,903,,144,606,2138,546,1208,77,,1335,768,387,,975,301,,458,942,,437,486,442
21/09/2020 15:00,1585,941,,162,492,2093,1291,1382,173,,915,841,276,,1514,363,,81,998,,418,584,452
21/09/2020 16:00,1626,924,,252,504,1930,632,1461,58,,792,792,250,,1797,354,,147,1117,,290,572,540
21/09/2020 17:00,1557,915,,319,650,1905,788,1181,34,,926,731,283,,1780,333,,574,1084,,147,632,600
21/09/2020 18:00,1301,818,,331,626,1682,1012,1115,159,,1181,710,192,,1560,221,,430,1117,,98,568,430
21/09/2020 19:00,956,646,,246,397,1031,594,821,142,,640,595,145,,1021,133,,297,720,,81,335,306
21/09/2020 20:00,522,426,,176,463,738,1282,614,104,,924,398,79,,522,91,,128,709,,44,252,164
21/09/2020 21:00,372,247,,93,309,774,440,888,133,,555,158,52,,236,66,,127,528,,31,158,91
21/09/2020 22:00,225,206,,240,180,497,580,889,63,,921,106,41,,186,45,,155,286,,32,141,73
21/09/2020 23:00,143,97,,55,105,252,192,607,68,,2055,52,21,,158,47,,44,158,,58,67,54
22/09/2020 00:00,56,46,,74,45,136,32,595,25,,2779,31,6,,53,8,,46,50,,122,20,13
22/09/2020 01:00,25,13,,47,40,126,17,164,12,,2878,13,5,,308,7,,15,18,,0,13,5
22/09/2020 02:00,22,10,,48,17,12,4,104,14,,1765,9,5,,37,0,,38,18,,13,3,6
22/09/2020 03:00,14,4,,13,28,23,2,26,9,,999,3,2,,17,1,,1,12,,26,2,2
22/09/2020 04:00,11,14,,18,10,47,31,16,8,,376,7,5,,14,1,,1,5,,7,4,8
22/09/2020 05:00,51,70,,5,32,117,9,73,28,,415,24,13,,57,16,,8,38,,5,29,30
22/09/2020 06:00,235,277,,52,155,689,102,524,111,,1179,119,84,,130,71,,72,307,,41,157,181
22/09/2020 07:00,353,373,,105,313,1256,705,761,156,,2342,197,119,,124,94,,122,433,,39,238,306
22/09/2020 08:00,573,540,,111,433,1512,649,758,151,,2828,382,213,,410,148,,233,669,,68,386,461
22/09/2020 09:00,664,500,,111,246,1195,558,719,69,,881,418,203,,653,134,,327,452,,114,312,381
22/09/2020 10:00,802,612,,139,306,1389,1745,786,1,,996,504,180,,876,170,,344,588,,119,305,322
22/09/2020 11:00,1103,651,,234,302,1716,2046,1038,115,,760,615,212,,944,220,,572,738,,63,358,340
22/09/2020 12:00,1353,836,,308,406,1638,928,1033,278,,377,761,294,,1056,253,,583,846,,227,442,426
22/09/2020 13:00,1677,865,,346,496,1952,545,1035,243,,742,819,404,,1337,282,,727,866,,158,560,491
22/09/2020 14:00,1422,671,,267,460,1878,547,703,226,,1046,873,293,,1409,239,,605,1520,,119,470,390
22/09/2020 15:00,1509,839,,264,451,1736,1355,973,243,,1298,781,238,,1258,267,,659,1506,,51,561,415
22/09/2020 16:00,1641,794,,276,443,2117,2654,996,254,,949,772,234,,1454,251,,636,1092,,104,576,501
22/09/2020 17:00,1552,898,,260,444,2066,1478,1073,152,,699,815,290,,1413,254,,639,1440,,108,568,561
22/09/2020 18:00,1196,784,,320,511,1817,892,1163,151,,1001,774,197,,1187,240,,635,1241,,141,495,464
22/09/2020 19:00,592,444,,155,314,884,993,989,94,,811,448,92,,749,112,,278,746,,160,288,209
22/09/2020 20:00,450,362,,212,289,554,1252,675,64,,1050,286,73,,386,86,,134,665,,47,226,146
22/09/2020 21:00,156,183,,151,138,713,1380,760,74,,409,154,28,,157,42,,53,433,,11,122,75
22/09/2020 22:00,103,121,,92,116,470,937,754,54,,530,81,19,,152,25,,72,189,,35,80,55
22/09/2020 23:00,71,110,,87,51,145,544,689,45,,484,50,9,,113,23,,105,199,,42,38,22
23/09/2020 00:00,28,22,,13,22,144,200,306,29,,1120,30,7,,28,11,,38,33,,4,14,9
23/09/2020 01:00,10,14,,5,8,29,82,105,15,,1435,2,2,,26,4,,6,29,,1,8,6
23/09/2020 02:00,6,7,,2,5,37,137,309,7,,1535,8,0,,34,0,,3,18,,0,2,4
23/09/2020 03:00,8,6,,0,5,3,202,60,11,,1523,9,2,,3,1,,0,8,,0,4,2
23/09/2020 04:00,16,26,,2,9,17,122,50,9,,1575,12,3,,17,3,,0,10,,1,6,10
23/09/2020 05:00,33,53,,11,20,86,221,98,34,,1891,35,11,,47,29,,6,56,,4,24,40
23/09/2020 06:00,168,306,,35,168,658,250,426,121,,2899,127,84,,275,102,,26,312,,50,153,159
23/09/2020 07:00,224,406,,52,315,975,1063,627,206,,2499,174,110,,434,113,,77,530,,107,251,260
23/09/2020 08:00,454,584,,118,377,1652,1452,959,288,,2428,413,201,,632,155,,202,591,,90,397,479
23/09/2020 09:00,661,577,,160,367,1531,754,944,283,,511,450,210,,917,165,,220,645,,93,335,411
23/09/2020 10:00,836,642,,201,340,1807,1391,2076,164,,662,618,161,,1061,195,,288,640,,65,392,293
23/09/2020 11:00,1078,701,,253,339,1835,1455,1752,229,,710,635,211,,1345,194,,413,859,,34,387,335
23/09/2020 12:00,1317,874,,328,528,2114,1030,2040,219,,1085,733,290,,1480,251,,525,971,,47,450,419
23/09/2020 13:00,1524,978,,381,570,2435,897,1379,137,,771,843,354,,1738,304,,631,983,,152,611,508
23/09/2020 14:00,1507,847,,204,529,2039,1069,1116,162,,795,768,297,,1558,291,,616,1036,,146,533,422
23/09/2020 15:00,1518,812,,185,462,2476,1391,961,92,,486,793,277,,1705,271,,611,1105,,197,569,416
23/09/2020 16:00,1631,832,,278,415,2474,1011,1243,64,,680,858,255,,1899,336,,591,1191,,184,617,496
23/09/2020 17:00,1485,965,,279,574,2717,3130,1405,27,,732,759,312,,1798,260,,634,1376,,70,625,529
23/09/2020 18:00,1074,830,,293,699,2296,1555,1284,104,,1250,751,252,,1507,243,,498,1264,,77,517,465
23/09/2020 19:00,718,648,,220,682,1647,798,1079,192,,1120,559,165,,1107,177,,441,831,,83,407,305
23/09/2020 20:00,433,493,,224,572,1051,2128,1017,186,,2088,360,76,,542,128,,331,711,,251,243,151
23/09/2020 21:00,264,321,,90,380,674,718,681,166,,709,166,46,,331,103,,250,716,,46,144,96
23/09/2020 22:00,164,172,,54,327,863,997,795,125,,1439,133,29,,214,75,,197,418,,44,103,64
23/09/2020 23:00,95,119,,33,253,347,500,407,109,,2645,68,16,,147,40,,80,236,,24,56,61
24/09/2020 00:00,35,37,,27,79,126,181,361,48,,2961,24,2,,37,20,,94,87,,62,9,8
24/09/2020 01:00,21,17,,7,47,76,18,266,2,,3482,8,1,,29,3,,28,30,,14,11,5
24/09/2020 02:00,14,14,,4,16,23,2,68,13,,2886,10,1,,17,9,,10,10,,7,8,6
24/09/2020 03:00,7,8,,0,6,7,60,33,7,,2732,1,5,,10,5,,3,4,,1,2,1
24/09/2020 04:00,5,9,,8,4,41,33,5,7,,1835,17,3,,9,2,,6,5,,12,5,8
24/09/2020 05:00,30,62,,8,16,189,21,127,35,,1359,32,11,,119,20,,6,49,,18,18,40
24/09/2020 06:00,99,237,,33,103,638,304,465,91,,1894,102,49,,176,48,,169,217,,38,135,140
24/09/2020 07:00,169,390,,61,263,629,638,642,149,,2669,206,99,,264,91,,320,326,,84,222,243
24/09/2020 08:00,424,485,,112,279,886,339,833,136,,3474,346,187,,602,180,,252,442,,121,365,417
24/09/2020 09:00,580,549,,110,303,1219,656,840,213,,1094,397,165,,783,202,,237,446,,98,313,391
24/09/2020 10:00,660,565,,180,202,1274,1529,768,146,,623,579,127,,805,196,,614,528,,88,258,247
24/09/2020 11:00,897,644,,263,301,1918,958,1063,228,,1044,597,170,,1023,244,,376,633,,112,304,295
24/09/2020 12:00,983,768,,304,316,2482,907,1059,113,,1194,763,255,,1328,228,,430,712,,66,441,372
24/09/2020 13:00,1264,840,,413,454,2800,1194,1385,272,,803,802,308,,1465,302,,438,924,,101,514,436
24/09/2020 14:00,1350,787,,320,495,2646,953,1137,240,,1078,777,308,,1546,303,,522,931,,252,481,400
24/09/2020 15:00,1409,855,,302,459,2766,1184,1325,246,,1074,820,288,,1689,377,,510,1179,,143,550,410
24/09/2020 16:00,1326,878,,318,468,2269,844,1406,202,,885,794,341,,1595,384,,489,1030,,250,563,497
24/09/2020 17:00,1098,833,,303,473,2008,1490,1539,222,,995,733,314,,1692,365,,528,1268,,206,564,547
24/09/2020 18:00,731,646,,270,419,1691,1617,1777,184,,1875,628,194,,1402,171,,532,807,,56,376,372
24/09/2020 19:00,415,378,,128,351,1221,1972,1623,110,,1197,428,101,,765,76,,515,463,,93,233,203
24/09/2020 20:00,267,289,,44,347,776,1619,1199,110,,1314,222,53,,433,53,,391,495,,71,169,127
24/09/2020 21:00,169,232,,31,380,996,1884,909,157,,1022,153,39,,207,67,,158,315,,54,111,68
24/09/2020 22:00,109,154,,10,153,779,1240,911,103,,470,95,31,,221,51,,96,308,,62,95,52
24/09/2020 23:00,75,96,,7,105,506,769,976,91,,2499,61,19,,95,39,,31,221,,45,65,30
25/09/2020 00:00,26,35,,41,24,233,773,317,36,,2979,15,7,,38,17,,15,86,,8,25,18
25/09/2020 01:00,29,18,,0,38,213,255,370,16,,3365,14,6,,17,30,,13,68,,11,11,14
25/09/2020 02:00,6,15,,5,17,76,191,110,15,,2473,9,2,,12,9,,4,96,,3,9,9
25/09/2020 03:00,3,8,,0,27,15,1,307,12,,2200,10,1,,7,3,,5,29,,4,9,3
25/09/2020 04:00,12,16,,0,26,12,56,1032,11,,1896,13,3,,15,64,,3,27,,6,3,6
25/09/2020 05:00,41,54,,10,45,102,70,135,46,,2021,34,17,,62,23,,6,43,,20,19,42
25/09/2020 06:00,145,287,,13,247,673,357,513,144,,2013,116,71,,288,80,,38,293,,84,159,140
25/09/2020 07:00,223,394,,61,385,1245,986,927,244,,3149,210,103,,362,136,,68,544,,146,252,249
25/09/2020 08:00,486,532,,86,468,1363,994,979,324,,4639,361,189,,542,198,,129,994,,139,398,440
25/09/2020 09:00,812,504,,154,426,1480,591,936,317,,1061,441,231,,796,227,,257,604,,152,332,441
25/09/2020 10:00,1092,630,,269,389,1723,838,817,300,,1143,580,241,,1094,201,,375,849,,181,341,378
25/09/2020 11:00,1249,737,,265,534,2371,783,764,326,,941,658,281,,1341,206,,529,1332,,149,384,369
25/09/2020 12:00,1521,902,,392,680,2191,1270,1113,361,,1019,864,330,,1543,317,,633,1417,,106,555,473
25/09/2020 13:00,1635,976,,370,618,2362,1183,1295,288,,1306,887,367,,1475,351,,661,1297,,125,662,547
25/09/2020 14:00,1474,852,,265,618,2552,955,1234,244,,881,790,391,,1604,322,,584,1087,,132,581,483
25/09/2020 15:00,1575,932,,202,539,2527,1158,1354,234,,924,876,320,,1938,354,,604,1316,,140,648,484
25/09/2020 16:00,1702,1041,,308,543,2080,1594,1159,241,,1134,877,337,,1969,305,,653,1451,,176,723,526
25/09/2020 17:00,1598,1098,,374,666,2214,1002,1248,311,,995,975,368,,2106,405,,667,1581,,158,741,597
25/09/2020 18:00,1151,837,,338,795,1563,2356,1232,239,,2570,857,298,,1940,321,,627,1545,,156,600,464
25/09/2020 19:00,895,655,,244,697,1068,2129,1373,228,,2599,595,201,,1163,228,,580,1321,,104,411,326
25/09/2020 20:00,485,501,,193,658,771,1025,1127,219,,2315,412,113,,729,194,,225,716,,103,310,175
25/09/2020 21:00,281,307,,187,404,592,1587,1022,227,,2121,233,64,,361,113,,220,639,,67,153,100
25/09/2020 22:00,186,262,,209,320,815,1606,770,137,,2573,111,45,,210,88,,94,516,,38,158,105
25/09/2020 23:00,133,155,,37,226,525,1203,872,89,,2611,93,25,,140,77,,48,330,,87,120,65
26/09/2020 00:00,51,71,,40,140,217,719,194,90,,3087,36,16,,54,32,,67,469,,32,26,31
26/09/2020 01:00,34,39,,38,58,79,666,168,59,,3726,29,7,,25,14,,51,92,,8,30,20
26/09/2020 02:00,22,23,,37,33,69,285,229,70,,2854,11,7,,23,6,,8,88,,15,12,14
26/09/2020 03:00,10,20,,2,15,26,48,87,54,,1732,14,11,,12,9,,5,48,,3,9,4
26/09/2020 04:00,6,8,,10,7,7,102,85,58,,894,9,4,,16,2,,12,24,,15,4,5
26/09/2020 05:00,23,27,,5,14,27,66,41,71,,1174,21,6,,44,7,,5,47,,3,11,9
26/09/2020 06:00,67,107,,18,73,173,86,151,100,,1705,67,23,,103,31,,14,188,,60,57,33
26/09/2020 07:00,126,201,,40,211,508,238,390,101,,3198,97,39,,255,55,,43,243,,64,94,87
26/09/2020 08:00,263,213,,53,231,806,910,535,102,,3643,135,58,,374,93,,82,350,,108,154,147
26/09/2020 09:00,615,269,,102,313,864,640,938,146,,2357,287,93,,773,106,,202,622,,125,209,237
26/09/2020 10:00,942,418,,204,352,1099,1470,1009,109,,975,457,145,,1451,154,,329,818,,202,302,280
26/09/2020 11:00,1393,637,,316,580,1607,1476,990,59,,1222,669,260,,2009,180,,598,1147,,282,458,396
26/09/2020 12:00,1713,860,,454,659,1733,1666,1155,83,,1348,697,339,,2110,267,,790,1396,,208,604,486
26/09/2020 13:00,1861,1129,,243,665,2398,2194,1356,109,,1040,891,453,,2494,354,,915,1526,,480,659,559
26/09/2020 14:00,2050,1124,,299,825,2486,2481,1555,86,,1009,1024,494,,2215,413,,1139,1526,,546,820,617
26/09/2020 15:00,2236,1158,,414,696,2455,2557,1686,66,,1195,937,409,,2310,435,,1078,1705,,533,843,659
26/09/2020 16:00,2256,949,,445,893,2547,1831,1901,146,,1254,925,365,,2498,426,,1004,1843,,383,751,627
26/09/2020 17:00,2020,1024,,389,907,2305,2163,1878,240,,1705,909,343,,2117,347,,778,1592,,159,768,524
26/09/2020 18:00,1341,891,,294,843,1888,1776,1800,208,,1394,832,281,,1725,244,,590,1326,,107,652,527
26/09/2020 19:00,911,689,,274,912,1493,1984,1589,157,,1614,689,162,,1116,159,,423,1127,,110,490,307
26/09/2020 20:00,615,539,,217,668,1046,513,1246,166,,1277,371,92,,566,114,,208,782,,78,328,160
26/09/2020 21:00,317,341,,124,476,977,1403,951,160,,912,276,58,,346,162,,190,678,,86,218,85
26/09/2020 22:00,184,243,,177,344,826,2272,1456,152,,1189,118,36,,232,68,,84,755,,154,167,96
26/09/2020 23:00,122,171,,249,296,604,766,1039,144,,727,116,46,,148,63,,84,304,,161,120,72
27/09/2020 00:00,67,65,,173,234,239,556,424,60,,727,47,16,,54,43,,116,230,,26,51,29
27/09/2020 01:00,40,32,,52,50,187,760,490,21,,3167,21,8,,33,18,,198,83,,11,26,17
27/09/2020 02:00,21,21,,48,78,164,406,603,12,,3920,18,4,,10,3,,15,109,,3,18,6
27/09/2020 03:00,13,9,,11,99,20,153,258,11,,1900,11,3,,7,13,,15,41,,2,6,2
27/09/2020 04:00,15,15,,17,60,15,33,259,7,,1491,10,4,,8,2,,13,29,,17,7,9
27/09/2020 05:00,14,15,,5,63,20,31,114,6,,4121,19,7,,27,11,,14,24,,9,6,9
27/09/2020 06:00,37,44,,5,69,56,107,299,21,,1881,21,6,,39,7,,14,53,,46,14,18
27/09/2020 07:00,52,91,,19,89,104,169,421,34,,2202,44,27,,82,22,,19,83,,11,46,40
27/09/2020 08:00,98,128,,54,231,407,401,716,57,,3249,65,29,,211,51,,50,267,,82,124,56
27/09/2020 09:00,244,218,,69,237,420,1177,739,12,,3197,174,34,,451,59,,83,275,,103,125,87
27/09/2020 10:00,549,255,,143,393,807,1624,913,24,,2438,301,118,,837,115,,329,489,,202,183,212
27/09/2020 11:00,933,420,,182,418,1274,1913,902,81,,1746,432,169,,1450,119,,428,819,,226,238,312
27/09/2020 12:00,1395,689,,335,530,1521,2339,1394,71,,1728,625,248,,1948,204,,669,1208,,290,406,389
27/09/2020 13:00,1693,872,,345,616,1942,1590,1265,123,,1783,661,348,,2548,284,,807,1398,,458,504,445
27/09/2020 14:00,1819,971,,294,622,1886,1780,978,305,,1620,725,459,,2317,376,,966,1396,,514,643,520
27/09/2020 15:00,1957,912,,263,901,1283,1823,613,227,,1410,815,332,,1790,364,,313,1199,,510,670,509
27/09/2020 16:00,1796,757,,345,776,1123,1367,371,251,,889,688,319,,1625,280,,814,1158,,297,660,462
27/09/2020 17:00,1513,861,,322,839,1642,2002,1037,198,,2222,663,253,,1659,214,,678,1229,,129,627,431
27/09/2020 18:00,1209,718,,246,833,1336,2048,1236,131,,1960,594,191,,1374,179,,563,1406,,103,488,341
27/09/2020 19:00,789,590,,395,925,833,1323,1235,132,,1328,451,167,,1043,164,,389,1067,,130,422,248
27/09/2020 20:00,499,409,,326,479,737,1050,1516,109,,1097,311,73,,553,106,,259,782,,54,268,145
27/09/2020 21:00,300,308,,275,529,825,1402,1064,117,,601,139,46,,258,69,,165,500,,98,184,104
27/09/2020 22:00,220,196,,108,451,499,703,1004,96,,980,84,34,,190,70,,68,387,,36,128,58
27/09/2020 23:00,107,114,,35,225,269,356,475,90,,2025,66,20,,80,39,,141,176,,258,100,47
28/09/2020 00:00,62,47,,74,225,96,302,547,14,,2580,20,9,,46,12,,19,96,,313,41,20
28/09/2020 01:00,34,14,,32,18,30,82,448,11,,3308,11,4,,10,11,,39,127,,11,15,10
28/09/2020 02:00,11,11,,48,15,11,113,320,13,,3150,2,0,,14,8,,60,19,,193,9,2
28/09/2020 03:00,12,4,,5,64,9,64,68,11,,2525,7,1,,7,0,,31,13,,1,5,3
28/09/2020 04:00,10,14,,5,36,10,127,96,8,,2455,6,2,,33,4,,4,34,,3,2,8
28/09/2020 05:00,57,65,,20,22,66,41,94,37,,1677,21,10,,59,31,,9,55,,18,25,38
28/09/2020 06:00,221,259,,84,223,563,168,432,119,,2100,112,85,,235,75,,42,344,,66,151,164
28/09/2020 07:00,340,438,,56,427,1193,454,808,142,,2719,171,130,,416,127,,72,643,,43,233,262
28/09/2020 08:00,604,534,,97,425,1544,591,936,168,,2770,368,297,,631,167,,149,663,,94,388,511
28/09/2020 09:00,802,578,,133,443,1361,637,763,230,,1076,429,291,,814,192,,219,574,,117,342,392
28/09/2020 10:00,928,617,,174,415,1563,930,718,190,,1456,585,238,,1120,186,,270,589,,119,302,310
